2020-06-30 16:33, 23, CG
2020-06-30 16:33, 23, IC
2020-06-30 16:33, 25, IC
2020-06-30 16:34, 23, IC
2020-06-30 16:34, 36, IC
2020-06-30 16:34, 24, IC
2020-06-30 16:34, 37, CG
2020-06-30 16:34, 23, CG
2020-06-30 16:34, 28, CG
2020-06-30 16:35, 39, IC
2020-06-30 16:35, 22, IC
2020-06-30 16:35, 38, CG
2020-06-30 16:36, 22, IC
2020-06-30 16:36, 18, IC
2020-06-30 16:36, 32, CG
2020-06-30 16:36, 22, CG
2020-06-30 16:36, 24, CG
2020-06-30 16:36, 34, IC
2020-06-30 16:36, 23, IC
2020-06-30 16:37, 24, IC
2020-06-30 16:37, 23, CG
2020-06-30 16:39, 36, CG
2020-06-30 16:39, 37, IC
2020-06-30 16:39, 35, IC
2020-06-30 16:39, 36, IC
2020-06-30 16:40, 21, IC
2020-06-30 16:40, 20, CG
2020-06-30 16:40, 22, IC
2020-06-30 16:40, 21, CG
2020-06-30 16:40, 25, CG
2020-06-30 16:42, 36, CG
2020-06-30 16:42, 35, CG
2020-06-30 16:42, 34, IC
2020-06-30 16:42, 36, IC
2020-06-30 16:47, 32, IC
2020-06-30 16:47, 32, CG
2020-06-30 16:47, 33, CG
2020-06-30 17:11, 20, IC
2020-06-30 17:12, 20, IC
2020-06-30 17:12, 19, CG
2020-06-30 17:13, 20, IC
2020-06-30 17:13, 21, CG
2020-06-30 17:14, 21, CG
2020-06-30 17:14, 20, IC
2020-06-30 17:14, 20, CG
2020-06-30 17:15, 20, CG
2020-06-30 17:15, 29, CG
2020-06-30 17:15, 19, CG
2020-06-30 17:15, 18, IC
2020-06-30 17:16, 20, CG
2020-06-30 17:16, 25, IC
2020-06-30 17:16, 19, IC
2020-06-30 17:16, 20, IC
2020-06-30 17:16, 18, CG
2020-06-30 17:16, 18, IC
2020-06-30 17:16, 16, IC
2020-06-30 17:16, 14, CG
2020-06-30 17:17, 16, IC
2020-06-30 17:17, 18, IC
2020-06-30 17:18, 15, IC
2020-06-30 17:18, 18, IC
2020-06-30 17:18, 17, CG
2020-06-30 17:18, 18, CG
2020-06-30 17:18, 19, IC
2020-06-30 17:18, 34, IC
2020-06-30 17:19, 13, CG
2020-06-30 17:19, 25, CG
2020-06-30 17:19, 18, CG
2020-06-30 17:19, 17, CG
2020-06-30 17:20, 19, CG
2020-06-30 17:20, 16, IC
2020-06-30 17:20, 13, IC
2020-06-30 17:20, 14, CG
2020-06-30 17:22, 15, IC
2020-06-30 17:22, 14, CG
2020-06-30 17:22, 16, IC
2020-06-30 17:22, 16, CG
2020-06-30 17:22, 17, IC
2020-06-30 17:22, 18, IC
2020-06-30 17:22, 17, CG
2020-06-30 17:24, 15, CG
2020-06-30 17:24, 15, IC
2020-06-30 17:24, 14, CG
2020-06-30 17:25, 15, CG
2020-06-30 17:25, 12, CG
2020-06-30 17:27, 15, IC
2020-06-30 17:27, 13, CG
2020-06-30 17:27, 14, IC
2020-06-30 17:27, 15, CG
2020-06-30 17:29, 13, IC
2020-06-30 17:32, 13, IC
2020-06-30 17:32, 12, CG
2020-06-30 17:32, 13, CG
2020-06-30 17:32, 11, IC
2020-06-30 17:35, 11, CG
2020-06-30 17:35, 11, IC
2020-06-30 17:35, 10, IC
2020-07-01 05:31, 28, CG
2020-07-01 05:32, 20, CG
2020-07-01 05:33, 9, CG
2020-07-01 05:47, 26, CG
2020-07-01 05:50, 13, IC
2020-07-01 07:03, 37, CG
2020-07-01 10:20, 15, CG
2020-07-01 10:21, 13, CG
2020-07-01 10:23, 17, CG
2020-07-01 10:24, 18, CG
2020-07-01 10:30, 13, CG
2020-07-01 10:31, 14, CG
2020-07-01 10:33, 11, CG
2020-07-01 10:36, 9, CG
2020-07-01 10:41, 8, CG
2020-07-01 10:48, 20, CG
2020-07-01 10:50, 20, CG
2020-07-01 11:37, 17, CG
2020-07-01 11:37, 26, CG
2020-07-01 11:39, 10, CG
2020-07-01 11:41, 18, CG
2020-07-01 11:41, 7, CG
2020-07-01 11:41, 38, CG
2020-07-01 11:42, 14, CG
2020-07-01 11:42, 39, CG
2020-07-01 11:43, 14, CG
2020-07-01 11:44, 14, IC
2020-07-01 11:44, 20, IC
2020-07-01 11:44, 18, IC
2020-07-01 11:45, 19, CG
2020-07-01 11:46, 23, CG
2020-07-01 11:46, 18, CG
2020-07-01 11:47, 21, CG
2020-07-01 11:48, 12, CG
2020-07-01 11:48, 13, CG
2020-07-01 11:49, 8, CG
2020-07-01 11:50, 24, CG
2020-07-01 11:51, 16, CG
2020-07-01 11:53, 9, CG
2020-07-01 11:58, 32, CG
2020-07-01 11:58, 22, CG
2020-07-01 12:00, 7, CG
2020-07-01 12:01, 19, CG
2020-07-01 12:01, 14, IC
2020-07-01 12:03, 17, IC
2020-07-01 12:03, 19, CG
2020-07-01 12:05, 19, CG
2020-07-01 12:09, 17, CG
2020-07-01 12:31, 18, CG
2020-07-01 12:33, 11, CG
2020-07-01 12:35, 13, CG
2020-07-01 12:36, 16, CG
2020-07-01 12:46, 32, IC
2020-07-01 12:47, 34, IC
2020-07-01 12:51, 38, CG
2020-07-01 12:51, 32, IC
2020-07-01 12:53, 21, CG
2020-07-01 12:53, 35, IC
2020-07-01 12:54, 31, IC
2020-07-01 12:54, 20, IC
2020-07-01 12:55, 32, IC
2020-07-01 12:55, 23, CG
2020-07-01 12:55, 34, CG
2020-07-01 12:55, 21, CG
2020-07-01 12:55, 33, IC
2020-07-01 12:55, 24, CG
2020-07-01 12:55, 19, CG
2020-07-01 12:56, 19, IC
2020-07-01 12:56, 20, IC
2020-07-01 12:57, 22, CG
2020-07-01 12:57, 19, CG
2020-07-01 12:57, 20, CG
2020-07-01 12:57, 23, CG
2020-07-01 12:57, 33, IC
2020-07-01 12:58, 34, IC
2020-07-01 12:58, 24, IC
2020-07-01 12:59, 22, CG
2020-07-01 12:59, 20, IC
2020-07-01 12:59, 20, CG
2020-07-01 12:59, 6, CG
2020-07-01 12:59, 21, IC
2020-07-01 13:00, 20, CG
2020-07-01 13:00, 29, CG
2020-07-01 13:00, 13, CG
2020-07-01 13:00, 23, CG
2020-07-01 13:00, 33, IC
2020-07-01 13:00, 21, IC
2020-07-01 13:00, 17, CG
2020-07-01 13:00, 18, CG
2020-07-01 13:01, 21, IC
2020-07-01 13:01, 39, CG
2020-07-01 13:01, 37, IC
